ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1310165180715047963!,thoughtful-antique-butterfly,0.000000,1.410898,-0.725682,-0.579525,-0.530188,-0.498646,-0.036773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.165225,-0.382551,0.043984,0.168526,-0.025879,-0.503511
1310165180715047963!,thoughtful-antique-butterfly,0.010000,1.410514,-0.703647,-0.581734,-0.527726,-0.498798,-0.034652,-0.092833,4.402675,-0.438163,0.491935,-0.029399,0.423180,-0.206391,-0.304078,-0.124240,-0.055535,-0.156419,-0.366740
1310165180715047963!,thoughtful-antique-butterfly,0.020000,1.404560,-0.646472,-0.591340,-0.518472,-0.499269,-0.027022,-1.109458,7.032593,-1.472913,1.365252,-0.059560,1.100468,-0.170084,-0.193849,-0.159371,-0.121143,-0.169390,-0.219058
1310165180715047963!,thoughtful-antique-butterfly,0.030000,1.387994,-0.569911,-0.610805,-0.500609,-0.499829,-0.013080,-2.193012,8.283961,-2.403251,2.220316,-0.044049,1.683290,-0.157115,-0.139766,-0.177581,-0.150070,-0.176823,-0.142821
1310165180715047963!,thoughtful-antique-butterfly,0.040000,1.361021,-0.484143,-0.638953,-0.473864,-0.499959,0.006428,-3.169528,8.882846,-3.199022,3.144598,0.028424,2.210593,-0.155896,-0.110497,-0.189537,-0.161643,-0.183136,-0.097728
1310165180715047963!,thoughtful-antique-butterfly,0.050000,1.325267,-0.393993,-0.674265,-0.437246,-0.499035,0.031043,-3.930355,9.166332,-3.822737,4.191285,0.167834,2.698050,-0.160879,-0.092184,-0.199985,-0.164673,-0.190314,-0.066361
1310165180715047963!,thoughtful-antique-butterfly,0.060000,1.283283,-0.301826,-0.714801,-0.389366,-0.496340,0.060384,-4.399876,9.294488,-4.228752,5.388606,0.383042,3.148484,-0.169241,-0.078832,-0.210857,-0.163264,-0.199081,-0.041496
1310165180715047963!,thoughtful-antique-butterfly,0.070000,1.238357,-0.208773,-0.758040,-0.328772,-0.491085,0.093999,-4.519611,9.345411,-4.363144,6.742314,0.680903,3.557295,-0.179296,-0.067871,-0.222769,-0.159518,-0.209519,-0.020314
1310165180715047963!,thoughtful-antique-butterfly,0.080000,1.194222,-0.115391,-0.800973,-0.253951,-0.482416,0.131434,-4.240562,9.351745,-4.163037,8.235433,1.066110,3.913051,-0.189837,-0.058256,-0.235639,-0.154684,-0.221297,-0.001912
1310165180715047963!,thoughtful-antique-butterfly,0.090000,1.155055,-0.022095,-0.839927,-0.163674,-0.469448,0.172101,-3.523326,9.315874,-3.559388,9.824027,1.539181,4.198487,-0.199827,-0.049483,-0.248968,-0.149737,-0.233762,0.014059
1310165180715047963!,thoughtful-antique-butterfly,0.100000,1.125371,0.070562,-0.870535,-0.057337,-0.451328,0.215181,-2.340169,9.214513,-2.482218,11.431229,2.093923,4.391876,-0.208252,-0.041070,-0.261944,-0.145692,-0.245921,0.028163
1310165180715047963!,thoughtful-antique-butterfly,0.110000,1.109896,0.161672,-0.887752,0.064704,-0.427311,0.259625,-0.678829,8.995080,-0.870357,12.940739,2.715729,4.469752,-0.214088,-0.032521,-0.273393,-0.143640,-0.256389,0.041241
1310165180715047963!,thoughtful-antique-butterfly,0.120000,1.113383,0.249649,-0.886018,0.200722,-0.396837,0.304172,1.449299,8.573258,1.311806,14.191803,3.380382,4.410207,-0.216278,-0.023535,-0.281657,-0.144700,-0.263302,0.054097
1310165180715047963!,thoughtful-antique-butterfly,0.130000,1.140300,0.331941,-0.859642,0.347160,-0.359642,0.347358,3.995516,7.840087,4.049855,14.980876,4.054135,4.197501,-0.213687,-0.014210,-0.284474,-0.149973,-0.264235,0.067148
1310165180715047963!,thoughtful-antique-butterfly,0.140000,1.194379,0.404865,-0.803438,0.498275,-0.315837,0.387617,6.856688,6.677777,7.249400,15.076901,4.696204,3.826548,-0.205156,-0.005485,-0.278896,-0.160334,-0.256203,0.079721
1310165180715047963!,thoughtful-antique-butterfly,0.150000,1.277959,0.463632,-0.713715,0.645942,-0.265977,0.423387,9.858299,4.987117,10.706991,14.258769,5.262813,3.306171,-0.189771,0.000229,-0.261365,-0.175956,-0.235905,0.089045
1310165180715047963!,thoughtful-antique-butterfly,0.160000,1.391205,0.502829,-0.589489,0.780057,-0.211055,0.453272,12.753388,2.736894,14.102506,12.375869,5.712635,2.659943,-0.167275,-0.000983,-0.228312,-0.195930,-0.200364,0.090142
1310165180715047963!,thoughtful-antique-butterfly,0.170000,1.531625,0.517238,-0.433368,0.889800,-0.152403,0.476207,15.252686,0.023513,17.032531,9.410909,6.011174,1.923793,-0.138406,-0.013466,-0.177343,-0.218299,-0.147974,0.077291
1310165180715047963!,thoughtful-antique-butterfly,0.180000,1.693833,0.503254,-0.252115,0.965083,-0.091670,0.491525,17.078343,-2.906221,19.080556,5.530246,6.134856,1.144164,-0.105232,-0.041070,-0.108544,-0.240016,-0.079705,0.045109
1310165180715047963!,thoughtful-antique-butterfly,0.190000,1.870042,0.460513,-0.056269,0.998403,-0.030661,0.499059,18.036089,-5.670996,19.922134,1.083377,6.077273,0.373378,-0.070860,-0.085309,-0.025700,-0.257721,-0.000001,-0.009138
1310165180715047963!,thoughtful-antique-butterfly,0.200000,2.051198,0.392891,0.141281,0.986369,0.028888,0.499165,18.063991,-7.832508,19.420034,-3.468524,5.852962,-0.338721,-0.038397,-0.143827,0.063503,-0.269042,0.083346,-0.083783
1310165180715047963!,thoughtful-antique-butterfly,0.210000,2.228287,0.308416,0.327406,0.930230,0.085523,0.492631,17.221933,-9.008711,17.657940,-7.675844,5.498139,-0.954503,-0.009432,-0.210022,0.148793,-0.273983,0.160716,-0.172474
1310165180715047963!,thoughtful-antique-butterfly,0.220000,2.393135,0.218143,0.490687,0.835144,0.138209,0.480519,15.616253,-8.971308,14.887773,-11.217489,5.068692,-1.457882,0.017106,-0.274474,0.219923,-0.275497,0.223161,-0.266024
1310165180715047963!,thoughtful-antique-butterfly,0.230000,2.538402,0.134327,0.622613,0.708568,0.186573,0.463886,13.290395,-7.699730,11.416485,-13.951479,4.633377,-1.863528,0.044698,-0.328476,0.269944,-0.278372,0.265142,-0.356388
1310165180715047963!,thoughtful-antique-butterfly,0.240000,2.656496,0.068621,0.717457,0.558648,0.230899,0.443493,10.150664,-5.352982,7.492769,-15.870269,4.261842,-2.218872,0.077460,-0.366718,0.296849,-0.287213,0.285703,-0.438881
1310165180715047963!,thoughtful-antique-butterfly,0.250000,2.738218,0.030508,0.771419,0.393418,0.272099,0.419479,5.983225,-2.210241,3.256715,-16.986633,4.007616,-2.599578,0.116730,-0.387429,0.302181,-0.303951,0.286918,-0.510282
1310165180715047963!,thoughtful-antique-butterfly,0.260000,2.772222,0.026267,0.781746,0.221213,0.311497,0.391113,0.609559,1.379814,-1.211370,-17.212520,3.888546,-3.096980,0.156405,-0.388025,0.285849,-0.325841,0.269251,-0.560148
1310165180715047963!,thoughtful-antique-butterfly,0.270000,2.746708,0.058400,0.746718,0.052010,0.350322,0.356756,-5.823546,5.020719,-5.755358,-16.320409,3.870041,-3.800243,0.179622,-0.357804,0.240202,-0.345492,0.226791,-0.558352
1310165180715047963!,thoughtful-antique-butterfly,0.280000,2.654514,0.124675,0.667345,-0.101503,0.389144,0.313954,-12.544787,8.274792,-10.003935,-14.048726,3.849849,-4.771873,0.164116,-0.277769,0.152984,-0.354913,0.150506,-0.457547
1310165180715047963!,thoughtful-antique-butterfly,0.290000,2.499810,0.218655,0.549632,-0.224971,0.427200,0.259808,-18.123884,10.711369,-13.336683,-10.333135,3.671855,-6.037604,0.103276,-0.140593,0.025789,-0.353467,0.043751,-0.236672
1310165180715047963!,thoughtful-antique-butterfly,0.300000,2.302436,0.330493,0.406209,-0.305369,0.461864,0.191523,-20.965815,12.083109,-15.064560,-5.515229,3.132203,-7.553405,0.026862,0.022764,-0.109860,-0.352199,-0.066281,0.041629
1310165180715047963!,thoughtful-antique-butterfly,0.310000,2.094439,0.451604,0.255551,-0.334837,0.488261,0.107708,-20.207842,12.419674,-14.751462,-0.338642,2.020187,-9.157922,-0.017428,0.150687,-0.208448,-0.362528,-0.144136,0.250747
1310165180715047963!,thoughtful-antique-butterfly,0.320000,1.910430,0.573273,0.118043,-0.314055,0.499924,0.008694,-16.232954,12.033566,-12.435694,4.363166,0.183799,-10.568389,-0.013769,0.204741,-0.252323,-0.380699,-0.179359,0.316747
1310165180715047963!,thoughtful-antique-butterfly,0.330000,1.776961,0.689888,0.012335,-0.251438,0.489484,-0.102009,-10.230987,11.242883,-8.437567,7.880907,-2.385184,-11.445180,0.004205,0.198504,-0.265893,-0.386797,-0.195384,0.278422
1310165180715047963!,thoughtful-antique-butterfly,0.340000,1.708053,0.797057,-0.046758,-0.162443,0.450198,-0.217536,-3.475198,9.990726,-3.216713,9.517987,-5.543820,-11.473115,-0.012255,0.158126,-0.280222,-0.355644,-0.220054,0.207320
