ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1570180812316312325!,talented-steel-butterfly,0.000000,-1.806083,-1.588326,-1.907012,-0.593433,-0.937823,-0.347113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.643468,0.773058,-1.048967
1570180812316312325!,talented-steel-butterfly,0.010000,-1.808773,-1.577584,-1.909802,-0.582701,-0.938190,-0.346120,-0.531989,2.148271,-0.547893,2.146656,-0.074110,0.200882,0.549302,0.751826,-0.630619
1570180812316312325!,talented-steel-butterfly,0.020000,-1.820979,-1.544864,-1.916161,-0.549404,-0.935654,-0.352918,-1.854624,4.412941,-0.634707,4.529584,0.582414,-1.544093,0.200932,0.617166,-0.308483
1570180812316312325!,talented-steel-butterfly,0.030000,-1.841950,-1.491681,-1.918857,-0.494642,-0.925634,-0.378419,-2.228402,6.252557,0.269770,6.445257,1.434586,-3.509076,-0.129133,0.549043,-0.051398
1570180812316312325!,talented-steel-butterfly,0.040000,-1.860811,-1.421289,-1.905762,-0.422300,-0.905763,-0.423784,-1.391388,7.844673,2.574438,8.023122,2.554427,-5.459630,-0.457815,0.525523,0.189268
1570180812316312325!,talented-steel-butterfly,0.050000,-1.864865,-1.335991,-1.861561,-0.335996,-0.873108,-0.487527,0.741903,9.207450,6.476508,9.188499,3.976247,-7.121033,-0.767064,0.524602,0.436230
1570180812316312325!,talented-steel-butterfly,0.060000,-1.841881,-1.238369,-1.770657,-0.240908,-0.824784,-0.565447,3.974552,10.282459,11.824009,9.721966,5.657070,-8.251630,-0.987294,0.511474,0.673408
1570180812316312325!,talented-steel-butterfly,0.070000,-1.783276,-1.131451,-1.621110,-0.144687,-0.758889,-0.651220,7.817038,11.058819,18.088458,9.370801,7.469620,-8.704613,-1.013394,0.436882,0.847209
1570180812316312325!,talented-steel-butterfly,0.080000,-1.686387,-1.017637,-1.407956,-0.057181,-0.675181,-0.737652,11.609326,11.677931,24.441775,7.957879,9.217356,-8.436755,-0.762308,0.263998,0.887623
1570180812316312325!,talented-steel-butterfly,0.090000,-1.554874,-0.896919,-1.135448,0.010871,-0.575605,-0.817728,14.771197,12.474276,29.893728,5.487214,10.663198,-7.505903,-0.256826,0.013155,0.750687
1570180812316312325!,talented-steel-butterfly,0.100000,-1.395926,-0.765546,-0.817304,0.050049,-0.464417,-0.885617,17.132904,13.863630,33.540041,2.223620,11.564564,-6.064448,0.337527,-0.227328,0.459478
1570180812316312325!,talented-steel-butterfly,0.110000,-1.215487,-0.616657,-0.474229,0.054563,-0.348113,-0.937453,19.123937,15.976614,34.853404,-1.394158,11.685976,-4.339460,0.805263,-0.352916,0.081328
1570180812316312325!,talented-steel-butterfly,0.120000,-1.013588,-0.445641,-0.129945,0.022520,-0.235358,-0.971909,21.473806,18.179414,33.786523,-5.060547,10.862829,-2.630549,1.045993,-0.293328,-0.367765
1570180812316312325!,talented-steel-butterfly,0.130000,-0.784594,-0.258107,0.192697,-0.046208,-0.135690,-0.990751,24.506588,19.134175,30.541623,-8.699783,9.105128,-1.247005,1.118767,-0.022406,-0.943500
1570180812316312325!,talented-steel-butterfly,0.140000,-0.523719,-0.073389,0.473262,-0.151035,-0.057871,-0.998324,27.735028,17.515641,25.419817,-12.211892,6.543950,-0.379340,1.135509,0.420877,-1.652992
1570180812316312325!,talented-steel-butterfly,0.150000,-0.234405,0.079170,0.695003,-0.289884,-0.009124,-0.999958,30.027474,12.740932,18.850039,-15.407757,3.342904,-0.030502,1.167699,0.906549,-2.363644
